year,university,school,degree,Key,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Aircraft Systems Engineering,1072,100.0,91.7,3297.0,3200.0,3394.0,3300.0,2500.0,4000.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Pharmaceutical Engineering,1073,98.3,87.9,3423.0,3500.0,3736.0,3600.0,3300.0,4000.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Building Services),1074,98.0,96.1,3707.0,3600.0,3773.0,3680.0,3500.0,3950.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Land) ^,1075,96.3,88.9,3606.0,3500.0,3788.0,3700.0,3485.0,4250.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),1076,97.5,85.0,4086.0,4000.0,4146.0,4000.0,3850.0,4500.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,1077,96.1,80.3,3037.0,3000.0,3216.0,3000.0,2800.0,3500.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Diagnostic Radiography),1078,100.0,100.0,3670.0,3500.0,3880.0,3700.0,3500.0,4025.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Occupational Therapy),1079,100.0,98.3,3521.0,3500.0,3546.0,3500.0,3400.0,3690.0
2021,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Radiation Therapy) ^,1080,100.0,100.0,3310.0,3500.0,3328.0,3500.0,3000.0,3500.0
2021,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,Bachelor of Engineering with Honours in Systems Engineering (ElectroMechanical Systems),1081,100.0,95.1,4086.0,4000.0,4402.0,4370.0,3700.0,4900.0
2021,Singapore Institute of Technology,SIT- Massey University,Bachelor of Food Technology with Honours,1082,96.4,89.1,3221.0,3300.0,3322.0,3300.0,3000.0,3500.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,1083,79.2,64.2,3466.0,3500.0,3836.0,3700.0,3350.0,4200.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,1084,98.3,84.5,3583.0,3500.0,3691.0,3600.0,3500.0,3850.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Marine Engineering ^,1085,100.0,90.5,3598.0,3500.0,3819.0,3750.0,3400.0,4250.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering,1086,93.4,90.2,3646.0,3600.0,3787.0,3650.0,3600.0,4000.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Naval Architecture ^,1087,100.0,95.7,3476.0,3300.0,3592.0,3400.0,3250.0,3850.0
2021,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering ^,1088,82.4,70.6,3513.0,3500.0,3575.0,3550.0,3350.0,3850.0
2021,Singapore Institute of Technology,SIT-Trinity College Dublin,Bachelor of Science (Physiotherapy),1089,97.9,96.8,3516.0,3500.0,3591.0,3525.0,3400.0,3800.0
2021,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Civil Engineering,1090,92.8,92.8,3650.0,3600.0,3719.0,3675.0,3500.0,3933.0
2021,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,1091,98.3,86.4,3403.0,3350.0,3697.0,3700.0,3350.0,3990.0
2021,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Chemical Engineering,1092,95.7,87.0,3495.0,3500.0,3645.0,3557.0,3400.0,3865.0
2021,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Electrical Engineering & Information Technology ^,1093,81.5,74.1,3649.0,3600.0,3806.0,3700.0,3250.0,4265.0
2021,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management,1094,91.9,67.7,2647.0,2500.0,2817.0,2700.0,2500.0,3100.0
2021,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,1095,94.4,59.3,2951.0,3000.0,2989.0,3000.0,2700.0,3200.0
2021,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,1096,94.3,65.7,2761.0,3000.0,2807.0,3000.0,2500.0,3100.0
2021,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,1097,95.5,81.8,3807.0,3600.0,4001.0,3850.0,3400.0,4500.0
2021,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,1098,98.7,93.0,3751.0,3400.0,3814.0,3400.0,3200.0,4000.0
2021,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (Cum Laude and above),1099,97.9,92.6,4161.0,3700.0,4213.0,3850.0,3300.0,4600.0
2021,Singapore Management University,School of Business (4-year programme) *,Business Management,1100,96.6,86.0,4229.0,4000.0,4371.0,4000.0,3500.0,4650.0
2021,Singapore Management University,School of Business (4-year programme) *,Business Management (Cum Laude and above),1101,96.6,90.3,4705.0,4333.0,4855.0,4480.0,3800.0,5043.0
2021,Singapore Management University,School of Economics (4-year programme) *,Economics,1102,91.8,83.5,4641.0,4275.0,4777.0,4435.0,3800.0,5250.0
2021,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),1103,94.1,91.2,5209.0,4750.0,5310.0,4900.0,4191.0,5810.0
2021,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,1104,98.2,94.6,4774.0,4860.0,4906.0,5000.0,4200.0,5350.0
2021,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),1105,97.4,93.6,5317.0,5050.0,5499.0,5350.0,5000.0,5833.0
2021,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,1106,94.1,77.1,3656.0,3465.0,3836.0,3600.0,3200.0,4010.0
2021,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),1107,96.9,86.2,3856.0,3500.0,4063.0,3763.0,3350.0,4500.0
2021,Singapore Management University,School of Law (4-year programme) *,Law #,1108,100.0,98.3,5319.0,5500.0,5433.0,5600.0,4500.0,6000.0
2021,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,1109,100.0,98.8,5613.0,5600.0,5754.0,5800.0,5025.0,6000.0
2021,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education,1110,93.0,88.4,2949.0,3000.0,2963.0,3000.0,2800.0,3100.0
2021,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,1111,95.6,80.9,3249.0,3200.0,3412.0,3200.0,3000.0,3500.0
2021,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,1112,94.7,86.8,3432.0,3530.0,3461.0,3530.0,3400.0,3580.0
2021,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,1113,98.6,89.0,3199.0,3200.0,3231.0,3200.0,3000.0,3400.0
2021,Singapore University of Social Sciences,School of Business,Bachelor of Science in Business Analytics,1114,93.5,83.9,4218.0,3800.0,4372.0,3800.0,3350.0,4900.0
2021,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,1115,84.4,56.3,3856.0,3500.0,3862.0,3500.0,3300.0,4350.0
2021,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,1116,92.4,63.6,3303.0,3200.0,3411.0,3275.0,2820.0,3600.0
2021,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management,1117,97.4,79.5,3245.0,3200.0,3381.0,3300.0,3025.0,3500.0
2021,Singapore University of Technology and Design,na,Bachelor of Engineering (Computer Science and Design),1118,98.3,96.7,4936.0,4800.0,5030.0,4800.0,4400.0,5414.0
2021,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),1119,89.9,85.5,4047.0,4000.0,4141.0,4000.0,3750.0,4500.0
2021,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),1120,95.5,90.9,4542.0,4500.0,4778.0,4700.0,3900.0,5000.0
2021,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design),1121,96.6,89.7,3800.0,3801.0,3842.0,3875.0,3430.0,4200.0
2022,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,1122,88.5,76.9,3808.0,3670.0,3928.0,3700.0,3500.0,4000.0
2022,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),1123,87.5,74.4,3889.0,3850.0,4034.0,4000.0,3500.0,4390.0
2022,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,1124,92.3,81.1,3935.0,3650.0,4056.0,3795.0,3500.0,4350.0
2022,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,1125,100.0,100.0,4331.0,4200.0,4331.0,4200.0,4200.0,4600.0
2022,National University of Singapore,Faculty of Law,Bachelor of Laws #,1126,97.3,94.6,5935.0,6000.0,6182.0,6400.0,5500.0,6800.0
2022,National University of Singapore,Faculty of Science,Bachelor of Science ^,1127,85.2,63.0,3630.0,3500.0,3823.0,3600.0,3500.0,4000.0
2022,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),1128,90.6,80.1,4040.0,3720.0,4174.0,3850.0,3500.0,4500.0
2022,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology)**,1129,,,,,,,,
2022,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) #,1130,98.4,95.1,3829.0,3798.0,4053.0,4000.0,3750.0,4250.0
2022,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmaceutical Science) (Hons) ^,1131,94.1,76.5,3769.0,3700.0,3808.0,3700.0,3400.0,4350.0
2022,National University of Singapore,Faculty of Science,Bachelor of Science (Data Science and Analytics),1132,96.8,96.8,5562.0,5500.0,5616.0,5500.0,4628.0,6100.0
2022,National University of Singapore,NUS Business School,Bachelor of Business Administration,1133,87.9,78.8,5653.0,5000.0,6026.0,5100.0,4000.0,7000.0
2022,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),1134,97.1,95.7,5346.0,4600.0,5519.0,4696.0,4000.0,5938.0
2022,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) ^,1135,93.3,93.3,5494.0,3800.0,5560.0,3800.0,3400.0,5500.0
2022,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),1136,99.3,97.9,4619.0,4000.0,4668.0,4000.0,3600.0,5000.0
2022,National University of Singapore,NUS Business School,Bachelor of Science (Real Estate),1137,99.0,95.1,3924.0,3800.0,4062.0,3850.0,3600.0,4400.0
2022,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),1138,96.8,96.1,6954.0,6500.0,7121.0,6600.0,5341.0,7583.0
2022,National University of Singapore,School of Computing,Bachelor of Computing (Information Security),1139,94.6,91.1,5274.0,5400.0,5660.0,5500.0,4800.0,6475.0
2022,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),1140,95.3,93.0,5551.0,5300.0,5672.0,5500.0,4800.0,6250.0
2022,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),1141,96.2,95.2,5845.0,5500.0,5966.0,5500.0,5000.0,6600.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Biomedical Engineering),1142,97.2,91.6,4140.0,3800.0,4268.0,4000.0,3500.0,5000.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Chemical Engineering),1143,96.6,95.5,4487.0,4400.0,4690.0,4675.0,4018.0,5100.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Civil Engineering),1144,93.8,88.9,3979.0,3921.0,4139.0,4000.0,3700.0,4400.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Electrical Engineering),1145,92.2,90.7,4730.0,4700.0,4913.0,4800.0,4380.0,5500.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Engineering Science) ^,1146,100.0,100.0,4622.0,4450.0,4659.0,4450.0,4080.0,5000.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Environmental Engineering),1147,87.1,83.9,4252.0,4000.0,4496.0,4200.0,3850.0,5000.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Industrial and Systems Engineering),1148,92.9,92.9,5137.0,5000.0,5281.0,5000.0,4290.0,5650.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Materials Science and Engineering),1149,92.9,87.1,4384.0,4360.0,4539.0,4500.0,3850.0,5000.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Mechanical Engineering),1150,96.2,91.9,4594.0,4400.0,4780.0,4525.0,4000.0,5200.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Arts (Architecture) #,1151,96.0,92.0,4360.0,4300.0,4481.0,4400.0,4000.0,4800.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Arts (Industrial Design),1152,66.7,43.3,4239.0,4500.0,4270.0,4500.0,3500.0,4500.0
2022,National University of Singapore,College of Design and Engineering,Bachelor of Science (Project and Facilities Management),1153,98.4,92.0,3612.0,3500.0,3670.0,3555.0,3375.0,3855.0
2022,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Medicine and Bachelor of Surgery # **,1154,,,,,,,,
2022,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),1155,94.8,91.3,3426.0,3350.0,3656.0,3600.0,3500.0,3825.0
2022,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),1156,100.0,99.0,3575.0,3550.0,3834.0,3850.0,3650.0,4000.0
2022,National University of Singapore,YST Conservatory of Music,Bachelor of Music ^,1157,85.7,28.6,3661.0,3590.0,3661.0,3590.0,3350.0,3973.0
2022,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours,1158,87.3,80.5,5130.0,4500.0,5418.0,4600.0,3800.0,6000.0
2022,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours,1159,96.3,88.9,6764.0,5875.0,6879.0,6038.0,4500.0,9000.0
2022,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),1160,94.5,92.7,6183.0,5900.0,6367.0,6000.0,5300.0,6800.0
2022,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,1161,91.9,78.4,3999.0,3800.0,4000.0,3800.0,3500.0,4000.0
2022,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,1162,98.3,97.6,3965.0,3600.0,4031.0,3600.0,3600.0,4300.0
2022,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,1163,98.0,96.9,5473.0,4833.0,5580.0,4942.0,4167.0,6230.0
2022,Nanyang Technological University,College of Business (Nanyang Business School),Business,1164,94.5,86.5,4407.0,4000.0,4503.0,4015.0,3600.0,4800.0
2022,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,1165,100.0,100.0,6307.0,6000.0,6627.0,6500.0,6000.0,7500.0
2022,Nanyang Technological University,College of Engineering,Aerospace Engineering,1166,94.0,93.0,4752.0,4800.0,4899.0,5000.0,4160.0,5500.0
2022,Nanyang Technological University,College of Engineering,Bioengineering,1167,93.9,90.9,4160.0,4000.0,4419.0,4200.0,3600.0,5250.0
2022,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,1168,96.6,93.3,4580.0,4500.0,4733.0,4800.0,4028.0,5100.0
2022,Nanyang Technological University,College of Engineering,Civil Engineering,1169,91.6,88.4,3699.0,3600.0,3788.0,3650.0,3500.0,3975.0
2022,Nanyang Technological University,College of Engineering,Computer Engineering,1170,87.0,85.2,5366.0,5285.0,5463.0,5295.0,4500.0,6215.0
2022,Nanyang Technological University,College of Engineering,Computer Science,1171,94.0,91.7,5515.0,5400.0,5699.0,5500.0,4900.0,6420.0
2022,Nanyang Technological University,College of Engineering,Data Science and Artificial Intelligence ^,1172,88.2,82.4,6647.0,5625.0,6749.0,5625.0,5000.0,7500.0
2022,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics ^,1173,100.0,100.0,5150.0,5000.0,5344.0,5000.0,4700.0,5815.0
2022,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,1174,92.4,90.2,4595.0,4500.0,4723.0,4558.0,4100.0,5000.0
2022,Nanyang Technological University,College of Engineering,Environmental Engineering,1175,93.5,90.3,3988.0,3800.0,4139.0,3900.0,3700.0,4500.0
2022,Nanyang Technological University,College of Engineering,Information Engineering and Media,1176,95.3,93.8,5080.0,4950.0,5187.0,4950.0,4500.0,5500.0
2022,Nanyang Technological University,College of Engineering,Maritime Studies,1177,96.7,95.1,3842.0,3740.0,3860.0,3740.0,3500.0,4060.0
2022,Nanyang Technological University,College of Engineering,Materials Engineering,1178,94.9,92.6,4300.0,4300.0,4522.0,4500.0,3800.0,5000.0
2022,Nanyang Technological University,College of Engineering,Mechanical Engineering,1179,95.0,91.3,4381.0,4200.0,4537.0,4500.0,3944.0,5000.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design and Media",1180,89.5,63.2,3303.0,3200.0,3372.0,3200.0,3000.0,3600.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,1181,91.8,70.5,3408.0,3300.0,3566.0,3600.0,3060.0,4015.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,1182,94.2,79.7,3674.0,3500.0,3739.0,3500.0,3200.0,4200.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,1183,88.7,81.7,4187.0,4000.0,4270.0,4000.0,3600.0,4550.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,1184,94.9,77.2,3574.0,3500.0,3699.0,3748.0,3200.0,4200.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,1185,86.5,80.8,3819.0,3800.0,3966.0,4000.0,3500.0,4250.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Inter-Disciplinary Double Major8,1186,87.9,66.7,4135.0,4200.0,4258.0,4271.0,3650.0,4750.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,1187,94.1,72.5,3452.0,3400.0,3513.0,3500.0,3150.0,3810.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy ^,1188,78.3,69.6,3476.0,3300.0,3515.0,3450.0,3000.0,3700.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,1189,79.8,69.7,3688.0,3635.0,3743.0,3668.0,3300.0,4015.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,1190,97.9,95.7,4122.0,4088.0,4167.0,4123.0,3650.0,4500.0
2022,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,1191,92.9,87.1,3816.0,3789.0,3904.0,3800.0,3450.0,4200.0
2022,Nanyang Technological University,College of Science,Biological and Biomedical Sciences,1192,93.9,83.2,3688.0,3600.0,3808.0,3600.0,3400.0,4100.0
2022,Nanyang Technological University,College of Science,Biological Sciences and Psychology ^,1193,71.4,50.0,4057.0,3800.0,4264.0,4050.0,3700.0,4300.0
2022,Nanyang Technological University,College of Science,Biomedical Sciences and Chinese Medicine # ^,1194,100.0,90.0,3300.0,3100.0,3415.0,3175.0,3080.0,3300.0
2022,Nanyang Technological University,College of Science,Chemistry and Biological Chemistry,1195,90.8,84.0,3759.0,3600.0,3863.0,3700.0,3400.0,4200.0
2022,Nanyang Technological University,College of Science,Environmental Earth Systems Sciences ^,1196,100.0,88.0,4406.0,4008.0,4545.0,4023.0,3600.0,4959.0
2022,Nanyang Technological University,College of Science,Mathematical Sciences / Mathematical Sciences and Economics,1197,86.5,79.4,4352.0,4250.0,4436.0,4300.0,3799.0,4800.0
2022,Nanyang Technological University,College of Science,Physics and Applied Physics,1198,91.5,84.7,3917.0,4000.0,4067.0,4000.0,3683.0,4575.0
2022,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),1199,100.0,100.0,3684.0,4000.0,4025.0,4129.0,3750.0,4300.0
2022,Nanyang Technological University,National Institute of Education (NIE),Science (with Education) ^,1200,100.0,100.0,4106.0,4275.0,4211.0,4300.0,4000.0,4470.0
2022,Nanyang Technological University,National Institute of Education (NIE),Sports Science and Management,1201,100.0,74.4,3657.0,3350.0,3762.0,3350.0,3200.0,4266.0
2022,Nanyang Technological University,Lee Kong Chian School of Medicine,Medicine #,1202,100.0,100.0,4779.0,4700.0,5532.0,5600.0,5199.0,6000.0
2022,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,1203,98.1,96.1,4432.0,3800.0,4497.0,3825.0,3600.0,4600.0
2022,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (Cum Laude and above),1204,100.0,98.0,5040.0,4000.0,5097.0,4025.0,3600.0,5500.0
2022,Singapore Management University,School of Business (4-year programme) *,Business Management,1205,94.3,86.5,4744.0,4208.0,4937.0,4400.0,3700.0,5200.0
2022,Singapore Management University,School of Business (4-year programme) *,Business Management (Cum Laude and above),1206,97.4,93.1,5409.0,4600.0,5630.0,4800.0,4050.0,6084.0
2022,Singapore Management University,School of Economics (4-year programme) *,Economics,1207,97.2,89.9,4665.0,4500.0,4824.0,4500.0,4000.0,5200.0
2022,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),1208,100.0,98.6,5021.0,4500.0,5169.0,4500.0,4091.0,5700.0
2022,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,1209,95.1,93.4,5333.0,5235.0,5472.0,5400.0,4700.0,6166.0
2022,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),1210,96.0,94.4,5702.0,5500.0,5799.0,5638.0,4900.0,6500.0
2022,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,1211,91.4,83.3,4076.0,3843.0,4265.0,4000.0,3500.0,4600.0
2022,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),1212,94.3,88.6,4351.0,4008.0,4576.0,4316.0,3795.0,4900.0
2022,Singapore Management University,School of Law (4-year programme) *,Law #,1213,94.1,91.1,6063.0,6000.0,6221.0,6375.0,5500.0,6800.0
2022,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,1214,92.4,92.4,6226.0,6338.0,6429.0,6400.0,6000.0,7000.0
2022,Singapore University of Technology and Design,na,Bachelor of Engineering (Computer Science and Design),1215,91.2,86.8,5539.0,5000.0,5725.0,5190.0,4600.0,6600.0
2022,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),1216,94.9,92.3,4266.0,4150.0,4408.0,4200.0,3900.0,5000.0
2022,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),1217,89.5,86.0,4929.0,4500.0,5046.0,4500.0,4000.0,5300.0
2022,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design) ###,1218,90.6,84.9,4281.0,4100.0,4335.0,4100.0,3900.0,4500.0
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education,1219,88.1,79.7,3090.0,3100.0,3188.0,3200.0,3000.0,3338.0
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,1220,93.8,75.0,3749.0,3525.0,3874.0,3588.0,3250.0,4000.0
2022,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,1221,91.9,80.6,3529.0,3640.0,3536.0,3640.0,3500.0,3640.0
2022,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,1222,96.4,94.6,3576.0,3600.0,3635.0,3600.0,3500.0,3663.0
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Business Analytics,1223,93.0,86.0,4432.0,4500.0,4540.0,4660.0,4000.0,5000.0
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,1224,97.2,86.1,4149.0,4000.0,4483.0,4000.0,3800.0,5250.0
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,1225,87.2,75.6,3664.0,3500.0,3827.0,3600.0,3220.0,4100.0
2022,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management,1226,98.4,90.6,3629.0,3500.0,3702.0,3500.0,3300.0,3900.0
2022,Singapore University of Social Sciences,School of Law,Bachelor of Law **,1227,,,,,,,,
2022,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Arts in Game Design ^,1228,67.9,60.7,3847.352941,3500.0,3883.823529,3600.0,3400.0,4250.0
2022,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Art and Animation,1229,77.1,54.3,3605.789474,3500.0,3628.304211,3500.0,3000.0,3825.0
2022,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science and Game Design,1230,90.6,84.4,4592.846154,4375.0,4680.538462,4490.0,4250.0,5200.0
2022,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,1231,100.0,95.6,5575.963095,5500.0,5678.963095,5500.0,4700.0,6656.25
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Accountancy with Honours,1232,91.8,91.8,3811.572414,3600.0,3841.344483,3600.0,3600.0,4000.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Information Security),1233,98.0,96.0,4798.275,4800.0,4926.782083,4800.0,4215.5,5563.435
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Software Engineering),1234,98.1,98.1,5168.679804,5000.0,5313.326863,5200.0,4798.0,5900.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Aircraft Systems Engineering,1235,91.2,85.3,4102.172414,4400.0,4167.689655,4400.0,3000.0,4900.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Pharmaceutical Engineering,1236,96.6,91.5,3790.612115,3755.0,4084.869038,3955.0,3502.5,4300.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Building Services),1237,100.0,97.6,3819.25,3725.0,3879.45,3775.0,3585.0,4050.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Land),1238,93.3,93.3,4114.998889,3700.0,4302.517407,4000.0,3700.0,4800.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),1239,81.4,65.1,4340.776786,4500.0,4400.241071,4687.5,4032.5,4800.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,1240,95.5,90.0,3236.838384,3200.0,3468.686869,3300.0,3000.0,3740.0
2022,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science (Air Transport Management),1241,90.0,80.0,3888.294194,3700.0,4159.150645,3980.0,3501.0,4365.0
